2019-11-10 10:09:36,534 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-config-dependencies/2.2.0.RC1/spring-cloud-config-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:36,917 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/3.0.0.RC1/spring-cloud-function-dependencies-3.0.0.RC1.pom
2019-11-10 10:09:39,608 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-function-dependencies/3.0.0.RC1/spring-cloud-function-dependencies-3.0.0.RC1.pom
2019-11-10 10:09:42,553 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.0.RC1/spring-cloud-gateway-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:45,549 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-gateway-dependencies/2.2.0.RC1/spring-cloud-gateway-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:46,355 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.0.RC1/spring-cloud-consul-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:54,559 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-consul-dependencies/2.2.0.RC1/spring-cloud-consul-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:55,048 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.0.RC1/spring-cloud-sleuth-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:55,479 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-sleuth-dependencies/2.2.0.RC1/spring-cloud-sleuth-dependencies-2.2.0.RC1.pom
2019-11-10 10:09:58,535 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-10 10:09:59,452 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-10 10:09:59,809 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/brave/brave-bom/5.8.0/brave-bom-5.8.0.pom
2019-11-10 10:10:00,308 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-10 10:10:00,503 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-10 10:10:00,849 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/zipkin/reporter2/zipkin-reporter-bom/2.10.3/zipkin-reporter-bom-2.10.3.pom
2019-11-10 10:10:01,344 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.0.RC1/spring-cloud-vault-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:01,717 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/2.2.0.RC1/spring-cloud-vault-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:04,566 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.0.RC1/spring-cloud-zookeeper-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:07,564 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/2.2.0.RC1/spring-cloud-zookeeper-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:10,609 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-security-dependencies/2.2.0.RC1/spring-cloud-security-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:13,602 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-security-dependencies/2.2.0.RC1/spring-cloud-security-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:14,760 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.0.RC1/spring-cloud-cloudfoundry-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:17,597 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-cloudfoundry-dependencies/2.2.0.RC1/spring-cloud-cloudfoundry-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:29,848 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.0.RC1/spring-cloud-bus-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:32,545 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/2.2.0.RC1/spring-cloud-bus-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:33,039 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.0.RC1/spring-cloud-contract-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:33,474 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-contract-dependencies/2.2.0.RC1/spring-cloud-contract-dependencies-2.2.0.RC1.pom
2019-11-10 10:10:40,514 [Worker-31: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-aws-dependencies/2.2.0.RC1/spring-cloud-aws-dependencies-2.2.0.RC1.pom
